genesymbols	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs
IMMTP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IMP3	77.9287658984028	125.839955276837	98.5651888570044	56.2718556417611	1	1	128.562766127242	1	95.6213407934433	67.332538548434	1	104.671378399082	99.4400719921258	135.606068985471	125.580950833478	1	1	13.2654158353286	77.2126322737173	49.8664110521224	20.5364852118026	103.623161248388	42.0741835471543
IMP4	58.4168037124257	55.4228606389148	54.5348781285994	27.8212892005992	1	1	54.3185313466031	1	53.8547511975491	1	1	97.4964888624278	43.8798487146452	50.8253653772318	58.7512117456002	1	1	1	27.7682756370169	31.9526442962428	1	55.6624066730591	42.0741835471543
IMPA1	23.0128668327338	1	22.9740820452886	20.6594408619553	1	1	1	21.5489297697118	46.6577109669686	1	1	68.3468100846312	1	42.1091733508178	35.9698184618707	1	80.1501702354524	22.5542035861955	16.9212621874084	26.8668823377305	23.3224685244908	14.7958423379425	18.9018976011457
IMPA2	26.7190655143806	1	28.0315783265241	145.319361734988	57.1818842778224	270.41174058465	1	202.001192343913	1	35.2553749287987	172.721397840775	46.6998559594697	1	1	1	232.228711260133	428.235327331469	137.401129062035	64.6901336786744	135.35230745975	206.044775734683	134.881147775628	96.3774560600928
IMPACT	10.6386195025375	1	29.9855618863278	22.0947647571384	1	1	1	1	1	96.5082934605813	1	31.3034305547213	20.5420840033869	1	1	1	1	26.4487512672531	45.2503618930899	19.4374467581864	13.6675378499925	29.2313341404754	15.7883054080833
IMPAD1	101.466094149014	56.0024609562643	125.357122907477	60.5253723523162	29.857906080995	1	29.537753131277	17.7523925885825	1	1	1	74.9097297909313	60.3979655565074	113.8494074569	74.9834395312661	1	1	34.2416567910104	71.7485263679744	23.3996683784538	12.8533776577133	75.5244459594218	81.1711133734794
IMPDH1	52.6123671722244	51.8464724817116	60.2970428982272	146.242984538734	95.1893469441196	186.047986861501	35.9975363800137	207.443192140482	29.1506154901523	51.7131265450937	238.935193091102	29.0156544717545	38.1656743569871	51.6913295188386	19.8386305494993	283.44289533439	221.973355562989	133.492065620448	164.304836609741	71.9972757967849	147.021021872265	82.5586135002028	1
IMPDH1P11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IMPDH2	56.5167751247195	45.2901398124453	90.5831990547044	16.2310422675276	1	1	32.2200829085114	1	59.2766202279737	1	1	189.237068196541	67.140820450788	1	44.0235148982545	1	1	1	26.9351786014109	21.0591966058233	1	32.2834234047006	68.9630828214932
IMPG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INAFM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.7259793880016	12.7429054523905	1	1
INAFM2	1	1	11.1017204737506	50.5557064194592	663.753740036634	1	21.7501462703315	1	1	1	37.0637968432486	125.720109385759	1	27.6394257530318	1	1	133.519620373264	42.2607591166189	34.2334875944065	27.9089181071558	28.4482610102705	36.8114160865482	78.1512193921458
INAVA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.9242104887271	1	1	1
INCA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INCENP	1	1	10.4197215982224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12.2899374970277	1	1	1
INE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INE2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INF2	1	20.9963892072732	15.827314994244	1	36.0755253620159	1	1	1	1	1	1	18.1608909071524	1	1	1	1	1	1	1	1	1	13.3655337071881	18.9018976011457
ING1	21.9383109135405	18.8793302020171	23.8242830077461	23.9144156774383	31.1857474147417	1	39.3265552092903	18.847421515628	30.2085109082476	45.3855519374242	43.2767533606022	1	1	22.6197753696454	62.5117373556206	1	1	19.1531370659046	13.7160326000181	16.1806018113259	33.7121479351242	1	28.4248657863863
ING2	15.22666152164	1	25.4840289553662	1	35.908724847084	1	1	1	1	78.6788075402303	1	26.1731657933965	1	1	1	1	1	23.0311531172296	17.5715605974856	35.1225271203586	22.8817307728186	14.8503876350399	1
ING3	30.5448382212817	54.5410784203354	70.4528645411546	49.5775126672633	30.0865765705747	1	44.1375544207794	53.0843221373101	37.5380741745149	77.7177852741063	1	88.3117938585434	29.7895843858023	63.8875447911084	56.3438880693885	47.4408144286544	94.050050116647	32.4415931214337	63.9142441157948	44.6116675340886	58.1481139268015	52.694511242246	60.513955761704
ING4	17.3482808070353	42.7396328207226	20.020382381545	39.3385091093957	62.1697909225075	1	43.1643815648965	1	53.3539115404356	52.8145065397174	1	66.1497726720248	52.9585170330651	72.9054272128573	48.6416892704507	1	1	24.5993660605603	45.6483853147971	19.4532355760748	50.5027389155138	45.705950754781	46.1803285457978
ING5	10.3068461036962	39.3891746262661	20.932711321373	1	58.838107207951	1	1	1	1	1	1	31.2592468915387	31.0050819589784	28.7413558460279	19.0130062566326	1	1	21.2608911875252	13.896198773181	24.6522258729656	12.8898014477271	18.0339189895017	18.9018976011457
INGX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INHBA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.307333987062	1	178.848939433549	1	1	1
INHBA.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INHBB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INIP	21.559961677544	69.8615158276699	75.9408048949589	54.0059354085568	1	1	94.1839808865726	24.9048107058614	32.5385424923773	1	1	20.0811764668513	73.1838371294871	74.526204502687	38.0236552149489	1	1	20.7671876924583	48.7610917801021	39.0857598236059	40.3943353599315	91.6679366118508	37.7123604813096
INKA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INKA2	1	1	1	24.3346836599971	184.824543232934	202.290997662797	1	62.256273914045	1	1	277.36409609063	1	1	1	1	199.081817495977	1	42.6434126464958	19.9792643376628	14.4805040407982	68.1945872654551	19.8462156595875	44.8481101464527
INKA2.AS1	1	1	1	1	50.9893501601722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INMT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INO80	15.875254808211	18.7323777658328	18.3139847629912	20.9184597981795	1	1	25.7003408784081	1	47.3577261468467	1	1	25.6023039044607	1	35.110619022488	21.6281343113384	1	1	20.1117527709635	19.0842215912327	1	11.4861575074818	16.2892592413833	24.1722859460086
INO80B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INO80C	34.730796480018	1	1	1	1	1	1	1	26.1946902102829	1	1	17.6103903508898	20.8668687914596	1	24.265706666295	1	1	1	15.9049221046623	11.8075712501799	1	12.7482912728621	76.9657319287188
INO80D	19.5071922924443	32.2780513231241	20.1537934844533	19.4842449616159	41.5685703665437	1	32.0112018614627	27.4848400392744	55.4854267988944	55.5246003843501	42.7448464912476	12.3902099953577	52.2383654800563	45.6502280880037	38.5486834997713	23.3549135366749	1	25.9442595501211	1	35.0321615453334	58.0000431503587	32.1606147421713	1
INO80E	14.1233266832057	27.9469386960778	21.0717172455607	8.75721222701856	1	1	19.6949723721167	1	23.9553649095321	1	1	25.5505805044085	15.7864594819951	21.660432233447	1	1	1	1	13.3729689112684	12.2966005038811	16.2342196880524	19.6307094143463	1
INPP1	1	1	24.9150799014428	9.91184803614129	1	1	1	1	1	54.0379349628049	1	8.47817493319058	1	20.7316259396536	1	1	184.250273332597	54.1778334837727	1	34.9866394300008	14.5507991959381	14.4956468949495	1
INPP4A	64.6000778897872	58.2763889450793	76.2789641586662	44.0466500030815	1	1	62.4419561621213	21.4595898530682	1	1	94.6340728447518	8.47817493319058	70.7059918190157	166.020669860164	80.8076406503229	60.5255363982433	97.5932438199232	42.9064406622662	73.7823750790158	47.1515812985344	39.5862274854749	41.1321661137926	217.345874442465
INPP4B	1	214.93461326552	41.9641633897376	1	1	1	273.792495483784	1	1	1	1	72.989545746943	63.9964505607009	1	93.4242328006802	1	1	1	1	1	1	1	1
INPP5A	1	1	1	10.636874870118	75.7272740305137	1	1	19.8568334020804	1	155.094572857156	1	1	1	1	1	1	70.673167839226	20.5893102159883	1	10.8808321059252	1	1	1
INPP5B	11.0509095785141	1	23.2272175165762	1	1	1	1	1	20.6491166590907	60.7144239674647	1	26.0107158450491	1	1	1	1	167.832648677468	1	1	16.8976884976088	24.2602326576389	10.2380798381671	21.7339829981339
INPP5D	63.9551481894568	111.385682793043	170.047726711977	146.771546591837	94.6107495522876	198.540863299745	89.5013458340031	161.911108529454	232.32782403238	190.951867246825	226.768064155491	228.254836812375	92.4227339381072	322.727628909383	233.870585129382	180.928366913548	500.266399989169	126.814697465308	264.50165743104	135.558790907385	136.755620186052	134.389500979351	100.774994788141
INPP5E	11.8127879076045	18.6762479534392	1	1	1	1	25.455972957696	1	1	1	1	15.3772904373495	21.1144680573817	17.9533596575431	18.5714372647523	1	1	1	1	1	1	1	1
INPP5F	1	1	1	1	1	1	1	1	50.7149680509099	1	1	8.47817493319058	1	1	1	1	1	1	18.4122266086549	1	1	22.6277794922339	108.290381417306
INPP5J	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INPP5K	11.5199190915977	1	19.8770851890414	21.3548156468876	1	1	1	18.3545149650526	1	51.0353949676919	43.3409940426732	1	1	33.9250673171825	23.1880555103638	1	1	1	29.86696445978	15.4122509819142	18.1078587545208	11.2313359020951	1
INPPL1	19.1716515241442	20.4121525565824	19.9133246133179	51.866974500214	1	1	35.9741915135722	18.7540430213632	47.0500982047385	91.0098579379909	1	10.0668729140908	1	29.1732285957164	31.4280770662845	28.705218546868	290.145569550607	32.6500294415074	22.5221814110688	28.1577002347277	34.8678017156276	35.692464309393	56.0620342881656
INSC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INSIG1	46.9415051095862	36.9239345858623	94.5860772053775	42.9273350197673	160.335802181212	76.3675401287818	55.8235759589618	37.0037800436735	49.0998341540695	1	52.11799710605	57.5507909464509	27.675766985279	91.5223638987241	48.905533670721	1	1	24.7737005541808	227.042157088786	51.9417927201382	30.649118576036	65.5973590599918	54.645190708653
INSIG2	44.9790273206945	33.4139431636214	23.4970868511334	34.7008143381788	1	75.4033342300919	49.1358202885848	89.6330217213055	40.2899025752262	33.7913340865268	36.3604018726906	34.8835184092492	59.1184292875054	41.4473253300851	22.5399122159931	38.0028051049092	1	73.1768270180123	28.1213299762751	39.1658004256486	72.4818533669888	40.8853793956699	15.7883054080833
INSL3	1	1	1	1	1	49.2054992688404	1	19.2560184405095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INSL6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INSM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INSR	37.8774305184956	1	1	47.0183040154018	1	1	1	1	1	1	1	64.7155635329609	1	1	1	1	1	43.0712214837739	61.2842229497633	100.098523757737	52.1347371617484	77.4985582398244	30.7185651876727
INSYN2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INSYN2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INTS1	43.1039958444479	40.1574833109155	64.3561801670086	20.9273189680889	1	1	24.7156484808162	1	24.1959711971987	55.2101954323625	1	19.8456150128271	31.0622951340568	1	32.2698346126256	1	107.839035411488	1	28.9475215079211	29.8453996232454	27.5891271273808	23.0120694999015	49.2859874064547
INTS10	37.7244518452947	48.9799320168267	20.6147605648208	39.1424574896558	1	1	36.5947913394434	26.3113691813473	67.5345293408075	52.6914129963544	1	27.8506753420256	46.2901691087825	65.8826646995182	38.3884847363265	1	1	17.254445594028	37.1101573147521	17.9511870601912	20.2206823972342	37.7441601575704	46.4539020094664
INTS11	1	1	11.8356665109248	1	1	1	22.1468258047768	1	29.568596192023	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INTS12	15.0672787977797	1	1	11.1900102080746	1	1	1	1	1	1	1	1	23.7338153678806	36.8025340624813	1	1	1	1	14.0091997670989	1	19.5744412673697	9.0891934778037	1
INTS13	36.2303721531065	30.6673549387329	32.9268755102101	21.3477963225651	1	1	41.9150622792975	1	29.6749506775547	1	1	59.5855502033791	40.2908883891541	35.5206984791845	26.2336397140052	1	76.7999335521561	26.1128713351808	25.7642091387171	12.9057945360251	1	17.3986045472919	21.7339829981339
INTS14	9.43104603894901	1	23.0196209488131	1	1	1	1	1	26.3705240410078	1	1	29.1182613430379	21.2127686107148	1	29.806275064301	1	1	1	1	14.932591076474	1	19.906122255333	28.5520044083207
INTS2	39.6006384461136	18.8582242320811	19.1002335046217	18.050157747115	1	1	47.5186009283252	1	1	1	1	10.17799881141	1	1	30.2856017419519	1	1	1	1	16.101599944984	1	11.5583635376781	1
INTS3	24.7251374981337	22.8343396289762	20.458956627686	20.9457377091043	1	47.5220155200128	1	44.1529202144424	43.2424522866325	1	1	70.5079491092565	28.8589869775631	25.4250779770431	45.0499145264298	35.2023085950906	130.267839661742	27.2445901474888	36.9300008142381	32.0746407632866	43.6645200949711	35.333086122996	69.2072543890471
INTS4	16.5429562531835	1	18.2017617761063	13.6685626931791	1	1	30.3384287595211	1	25.6517172346539	1	1	6.69824248191341	1	28.1504627122035	36.8671179200655	1	1	1	18.0954431720325	1	1	22.9131552381586	1
INTS4P1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
INTS5	20.7082976867605	1	11.8403094542557	1	1	1	21.3307149314816	1	1	1	1	1	20.693499648836	1	1	1	1	1	1	9.66617013348029	1	15.0895768870301	1
INTS6	44.0805456653633	53.9233434886375	57.3715762006023	39.344684874709	27.7053467379545	64.6929801301981	52.9436218850837	83.471515084981	29.9920520676272	1	40.9649514040857	54.7347544877407	54.0813537236961	64.1337123216913	73.5085510932224	71.4001439298038	112.783392354684	116.428689353582	25.548803019294	67.9989360185203	88.4082556527569	41.7548772170204	125.346668304326
INTS6.AS1	1	1	1	1	1	1	14.9001949734405	1	1	1	1	8.82014159715657	1	1	1	1	1	1	1	1	17.6745937346356	1	1
INTS6L	1	38.7879083805275	20.8272275674902	16.6327637950559	1	1	22.753605808675	14.4890639938811	1	1	1	15.7596957220786	33.3985705017098	24.3407795835738	29.83189679457	1	1	1	13.4749028635787	19.901563874511	13.562300262189	19.0006135901121	1
INTS6P1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.9018976011457
INTS7	16.0386108178078	1	30.8713130857066	1	1	1	1	1	1	49.2574142463656	1	26.7451423627714	1	20.8879116604026	1	1	1	1	1	18.4936906300703	1	1	28.5520044083207
INTS8	60.8671222756953	60.8991206745523	49.2302054996004	64.9594967128186	27.4353694858267	66.316156731961	33.6427877177457	48.8372057438188	52.6111016329527	41.5560015209914	86.9465407321548	45.5746724807866	72.7389982794447	33.355354646927	33.1960150792058	33.1216897449774	1	49.8912132866409	50.2570925547995	54.0657232752724	60.1909548775782	37.5276403368262	18.9979977598126
INTS9	1	1	12.47066730671	1	1	1	1	1	1	1	1	11.6316570385435	1	1	1	1	1	1	1	1	1	17.1459148773401	18.9018976011457
INTU	1	1	1	1	1	1	1	1	1	1	1	12.9418086330327	1	1	1	1	1	1	1	1	1	1	1
INVS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IP6K1	24.4655251418113	28.3965470926249	23.3141112209556	41.2893875161114	23.0779929799778	65.1548218211105	17.7579864912982	1	1	49.5868261734145	65.2386197547433	25.0729473934449	16.0137174604072	49.568755366649	1	76.7281444927413	98.045816258316	1	23.1619089792105	18.8171094187964	19.0091188690132	28.4382951803207	45.3649162242499
IP6K2	24.5360893542799	32.283014640647	27.2166637738587	18.4588776528285	1	1	41.0335441702819	1	36.3826649885719	84.6514013662822	1	100.033441273779	24.9413368719825	37.7873739253558	44.2198674257782	1	1	1	26.955709424427	22.5750371636657	17.0904544312741	19.4764745994544	28.6999078347743
IPCEF1	1	155.95729434743	104.127400011805	46.1048436390155	1	43.41634483674	147.071497506248	66.5712099180302	1	1	64.7704700606288	1	143.442122780602	78.0791036300228	71.5742109690885	73.0405698053454	194.616882334611	123.622025281844	57.4729591635444	47.9571145972844	73.4587044481033	32.9026392096905	1
IPMK	15.5701368959499	1	1	28.4831858598047	60.3460109188201	58.2437463205648	1	54.4752008758671	1	1	82.0533320533486	10.1887691932482	1	1	1	90.6038061830049	1	1	37.6359581375108	15.4827292676934	67.9681823184611	23.6660667648557	1
IPO11	12.5286118114039	1	18.9049003097275	1	1	32.6280208481757	1	1	1	1	52.7939939938903	29.6088852864449	1	1	1	1	1	1	1	1	1	10.2437846084674	54.645190708653
IPO13	8.12048502395231	1	19.0715009449636	1	1	1	1	1	1	1	1	10.1963703306488	1	1	1	1	1	1	1	1	1	11.2366961072841	1
IPO4	10.5116811291196	1	1	1	1	1	1	1	1	1	1	11.8549944940529	1	1	1	1	1	1	1	1	1	1	1
IPO5	110.512666708096	54.5392899852481	96.0960715479965	23.3947279895005	1	1	62.6930383187663	1	36.6569748413887	1	1	117.234746074377	75.7092209864136	29.370950471226	47.834026307008	1	1	1	41.7445481565078	22.3736916683183	1	68.7583813478932	42.0066373035387
IPO5P1	1	1	1	1	1	1	1	1	1	1	1	13.2021081402526	1	1	1	1	1	1	1	1	1	1	1
IPO7	88.2665706551564	151.45012877318	155.121193529485	125.573771587956	59.5359426657337	1	202.170987097052	1	103.224878835021	1	1	210.216704311308	126.886550201049	107.993883949413	101.98389119105	1	64.8581416864538	16.6618962866972	116.084798412653	52.5124358761538	27.1457725871001	160.057241482445	28.5520044083207
IPO7P2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IPO8	25.966570157752	39.6983272001106	54.9999901385196	73.7018959183408	1	42.997891401994	79.2150301150919	35.3899440705775	49.6477338723727	48.7772547317856	66.6439575151959	59.4608845544503	62.463359919139	51.8007551597655	59.3186276435763	37.7552546851568	141.367836741132	43.2937459586756	65.7599335057041	53.7740977967252	46.7705553936241	48.8192853506614	49.7312923449184
IPO9	44.4779246330473	53.1595661360276	63.0383586962194	37.6455965517916	1	1	46.8361771853581	1	65.4283826878589	71.276707080458	1	41.0567298894987	38.5653723697214	108.798081360038	71.189872107187	1	1	1	29.8541327103896	40.5262342610783	26.8143955541378	40.458056606558	1
IPP	13.4957478334214	1	9.72536844573368	1	1	1	18.8724072346132	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IPPK	1	1	1	1	1	1	1	1	1	1	1	1	19.2867675378849	1	1	1	1	1	1	1	11.103309903428	9.11246109931746	1
IQCA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCB1	53.9422372627569	1	29.3066984986712	17.527001836281	1	1	30.9898013946149	18.3025961577728	53.5207774498015	1	1	11.477260789151	1	26.4441453287677	34.8190564412968	1	1	23.3323754180628	21.3108182758034	21.4355551236813	1	32.077526316248	46.1803285457978
IQCC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCE	1	1	22.4939827985342	18.9938357801489	29.4316138867283	1	20.8212659103261	1	1	1	1	1	1	1	1	30.6713979007701	1	1	1	1	30.5202141177197	23.2566344500272	24.1722859460086
IQCG	17.2188074387599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCH.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCK	1	1	1	1	1	1	1	1	1	1	1	6.70151537276229	1	1	1	1	1	1	1	1	1	1	1
IQCN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQGAP1	225.762352674599	244.075454638675	490.787436865185	828.250032937753	517.771055257581	1383.52559112772	382.736771837454	1312.09180333222	236.251514269172	484.491394986987	1418.61282170045	67.2823775624186	181.037092333389	818.995080848787	474.477997749187	1522.21604917126	555.203942039521	653.813780603334	605.525485121747	336.674194911629	1066.04339875972	644.713202227461	260.939549281511
IQGAP2	223.619260464499	149.389587099772	336.617182010398	357.193349711031	765.853650658889	283.19227083204	227.17960534444	133.662717255611	39.6757538420935	463.652042157693	377.812547972852	412.516887658083	114.178404447438	401.610877103304	352.010084054859	296.809658894625	218.546069847178	193.176505999043	112.834305036748	136.138759616266	214.835929038553	163.714146418769	247.115759344822
IQGAP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9142528576179	31.9623611587576	1	1
IQSEC1	70.4491755282032	58.4287987554246	30.716775988506	105.63707997004	108.290262358761	198.784715710978	63.285585023881	168.264711369191	112.181355479157	200.84146370576	159.555899198009	11.1699362895889	33.5769320591887	121.518444574556	87.779402185657	182.948492608328	199.451162557636	86.9175561142037	122.278292571826	22.1198199493322	130.427776253122	52.2466067769628	143.153658623187
IQSEC2	1	1	1	33.257650658869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.8164089129585	28.2251081518433	1
IQSEC3	1	1	1	1	1	1	1	1	1	1	1	33.4885901373156	1	1	1	1	1	1	1	1	1	1	1
IQUB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRAIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRAK1	91.4162457130419	40.6803645304707	78.192929998911	95.3118370878226	1	31.9172902043015	58.9389562646992	21.2800634850222	80.5614426083065	58.2872514222599	1	55.9208804017135	28.7985002579707	61.7948498715822	51.827313784504	20.5489238584567	150.329243152862	47.6856811049231	62.4697772055633	55.7657777558209	48.1762414098311	42.4476480946737	15.7883054080833
IRAK1BP1	1	1	1	1	1	1	1	1	1	1	1	8.47138618150838	1	1	1	1	1	1	1	1	1	1	1
IRAK2	1	1	1	1	54.5347238715822	1	1	1	1	1	30.7989408632949	8.19390228200605	1	1	1	1	1	26.065409843875	1	1	15.8757700501604	1	1
IRAK3	1	1	1	210.215365780644	113.203537419089	472.157234847394	1	487.13162656747	1	49.8588994029833	441.970072219174	67.8423520251562	1	1	1	463.413487727232	113.528424986343	266.726219195973	272.113600953676	130.659966026617	360.584345124234	70.0370851417207	1
IRAK4	32.0601919253123	82.005430967525	74.7976193804319	60.1205871636167	59.4867675598366	101.886646802162	40.9654932650904	82.5628903889125	82.8017432695951	128.095765248536	82.7286896806563	61.2753846863907	45.0947961235293	115.877770714733	80.5233115005948	77.4781878432662	267.035629050645	55.8479164818968	50.444104778678	64.5332007439609	127.610204810359	54.4884107714495	43.2299388777727
IREB2	68.5826583798334	73.6612280722653	58.3463679430299	81.6013841726756	52.9513017643112	29.9381430873099	88.8336545028136	44.0620096217469	66.8973142770578	78.0375524472478	45.2728249803089	76.0202896226382	45.3716968675791	99.3659753547964	79.2267791218424	60.7893418348042	1	41.7828450302219	105.61607727862	38.0166604135683	59.8755307213655	115.553792455534	172.044595287321
IRF1	236.746701527373	150.940912693659	340.493283924218	335.015064744701	353.310787027297	877.197590678705	269.781667910687	252.439691405931	188.30940225022	510.761449100492	929.957122402125	199.70243398401	143.694652523017	548.892853890469	401.209623408532	854.508295686915	1008.11292446361	236.457739795341	369.912292990258	63.9110938972083	538.920192236603	196.166778272437	171.75006949687
IRF1.AS1	46.5459039999049	34.4118182531425	48.0944619873542	1	1	1	18.562357539172	1	34.1635319550134	1	1	36.9109971350452	1	68.8352965598387	26.3573107646037	1	1	1	10.1458144154342	1	14.2716102410075	1	1
IRF2	108.466043126234	83.7999146720218	124.237465033493	155.503221487592	193.594229406999	319.481130585305	70.4177834339612	161.839438714778	132.18050661678	204.522041974621	290.44626259441	54.9657896073982	86.9401545071343	151.613201210147	119.738605767434	285.565839119159	80.2401539666509	101.981146331841	180.81582509913	76.8002933653829	157.989448833888	93.4337986873703	75.0182225173854
IRF2BP1	1	1	10.9484805162476	30.2417188744052	1	1	1	1	1	1	1	1	1	34.1280149363384	1	1	1	1	1	15.1982901729545	1	9.37637809304939	1
IRF2BP2	119.109126780943	252.143601333872	116.059014506974	249.511031907309	43.7859483969837	105.598262393106	276.106441271098	50.0623170422792	165.403037721052	765.482108969273	73.7827488235373	459.929276618563	210.58273845291	293.38490377776	262.180360365833	122.893702902912	365.179588690462	510.803006762715	130.326013737081	864.516973205292	268.722938386598	302.309513548358	930.80891580075
IRF2BPL	27.0929897388488	87.1974370552287	65.4700211815858	114.644263824972	120.471007530009	247.588806481135	60.7411671731177	37.0249187659785	78.4777095007294	56.2314659607773	263.249324298853	24.6221114383226	37.5357698435302	153.293375715513	71.3100314857549	222.027603350286	1	18.1303195939499	93.0410917537463	17.6716818422797	183.958342340026	42.8460632411374	167.36689466117
IRF3	39.1650679184798	50.5290739303984	30.0157070138454	31.3096614527258	1	1	83.1587452775136	23.9436474085214	55.719725335641	58.3347298443219	38.2365964154311	47.0602980825867	71.9119480301031	93.4618321523078	100.553970606837	34.9736193267861	350.699372864845	29.0367544148049	37.0317527450067	51.9313545992259	25.5629846379442	27.9672589453912	67.4025146363477
IRF4	498.576900461563	29.9603902051917	15.9657880297506	1	1	1	1	1	131.878539938611	1	1	1	1	1	1	1	1	1	1	1	1	35.7896100975024	208.067386910837
IRF5	20.8455914136536	1	17.4431067501882	98.1970467927252	1	1	1	1	36.5790671900296	1	1	49.2806722338754	1	1	1	1	1	17.6085212809664	99.6563108578885	29.1173136507806	22.375206757467	89.2544178280044	68.825372427475
IRF6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRF7	87.5356004207126	46.3391938736339	21.6991003057575	32.957344580942	43.8669145861162	102.697450973895	34.127806148996	35.8532128885813	25.33063710363	65.3717300095875	115.870225222737	9.20791010219673	26.2270674640197	26.1030098195641	29.8549650844552	123.80461925424	180.923481821516	28.2221971864272	60.1526231993278	13.1429768135591	50.8188076872401	51.9221185687596	701.732734172845
IRF8	1	1	16.7939118751506	155.040848764849	1	1	1	1	490.329613507639	1	1	1	1	72.5932575656515	1	1	1	1	152.536701220725	1	1	325.619556483841	3531.20552758861
