Mixture,TS1,TS2,TS3,BS1,BS2,BS3,NS1,NS2,MS1,MS2,MS3,MS4,DS1,DS2,DS3,MK
qns31079_077,3.8998909886973974,0,7.017761339120561,4.829003614589741,4.935508612512725,7.353828518395964,4.734001252210953,2.5125784631147603,27.919816245199836,8.388679111740585,11.46844451758506,0,2.4666929003025633,3.327086013865202,5.3750478361251055,5.771660586539547
qns31079_079,14.259002199801238,0,7.949399476165563,0,0.19182692216705288,6.175847054318413,1.7551510164543163,0,32.42246963653458,3.9422638594842305,12.991504427809877,0,0,0.9419484056181793,3.1069274542384737,16.26365954740805
qns31079_080,10.559578362269615,0,8.528990800340985,0,2.748502939338213,7.0816424695998155,0.4365567779233586,0,36.73977848132642,6.7961361106254214,11.755031845323154,0,1.6278095438415234,2.488359983395262,4.872801983524246,6.364810702491987
qns31079_081,9.77045482816066,0,8.658703800532889,0.6587136398902917,3.603471651793121,8.860186838596675,1.9890928629330662,0.8098040700023137,37.6045715100524,1.6338500290364915,8.814275642271983,0,2.589298219710565,2.5245758953856936,5.391839865452085,7.091161146181777
qns31079_083,3.695280653564266,0,9.125164904325528,0,4.263436332459759,7.985845898502748,3.8940437529456884,1.8270481978223618,36.89951002131051,6.318403269304378,10.910944861456597,0,2.232407811580122,2.4310861274757816,5.466301465356041,4.950526703896209
qns31079_084,5.7551899351559195,0,7.474787460267791,0,1.5432074804545326,6.294694744256588,3.435224841167651,0.7287012900964283,34.15863987343462,9.36163064003445,20.11860619140684,0,0,1.6449663417402685,4.428282383698203,5.056068818286698
qns31079_085,0.14706800021467872,0,5.924322353952327,0.6295565034750525,1.895715686700435,6.4124844200482185,2.0811519558466895,0.6749917923700921,49.40210914485413,3.2028185548976977,16.8351787802983,0,0.9666510023408699,1.0546535568864501,3.9302161451120967,6.843082103002954
qns31079_086,0,0,7.499373118795681,0,3.997573284990022,6.776291598022981,4.263025362269529,0.2010932173637207,45.4534229686882,1.675419226587448,14.303368445137687,0,2.1303812453145214,1.8905820910257338,4.935346010904531,6.874123430899952
qns31079_087,8.96083736502775,0,9.617979890210757,0,3.083899310327127,7.826878917543984,4.940979990496832,2.312926513270188,33.468668733815726,0,10.287726564991523,0,2.1913012444317195,2.2374177393025936,5.174828067617774,9.896555662964017
qns31079_088,11.848904912600203,0,10.101061484557516,0,1.6434817567134017,8.220012621793025,2.9792047399787602,0.2192595789504374,26.60171189039118,11.063823655610163,13.617616011377908,0,0,1.7161942346865098,4.151996948155869,7.836732165185036
qns31079_089,1.5615624397444317,0,6.9616037545013665,0,1.9196912428379669,5.866716666255819,3.127868749165647,0.3668357212528382,57.58409814749301,1.2595631133403637,11.949260207425503,0,1.404455815171364,0.6466159016594087,5.049336051871131,2.3023921892811523
qns31079_090,5.424195482537031,0,8.500008989039927,0.7186852638525655,4.395620893910191,7.3926138018113985,3.4985424418321274,1.644131070004771,24.411384939549833,7.407764881871137,13.460867181693018,0,1.783321866093629,3.5412525909198953,6.202890878164981,11.618719718719491
qns31079_092,7.460338144519134,1.6336719539892661,7.2096975952187226,2.6149715766001216,5.571468503111827,7.631852278390916,4.329226072143677,3.115012425169617,23.969429513722133,6.179716416905792,11.545867787098599,0,2.801287773660063,3.6547109161655253,5.583128927481889,6.699620115822727
qns31079_093,10.690868493251084,0.1594964404866174,7.694922838591308,0.752603048393291,4.559303520132058,8.06300493669133,4.646556829515477,2.9610508023726956,19.197450679489165,12.033985952777153,12.974336983466028,0,2.692330644756017,3.804721635237636,5.4015963635091255,4.367770831331005
qns31079_094,1.8257167918277406,0,5.971723195182827,0,3.4397263680105086,5.834387444512004,4.089781586181841,0.3076467448731005,51.11421265969738,0.8462658391090035,12.738124383843525,0,1.1677289438884373,1.2049726202517979,4.842586488496335,6.617126934125503
qns31079_188,7.04907488641889,0,8.703910708354027,0,4.5190840332565205,8.42429249036619,2.950197716423341,0.2600905503494501,23.33176957059841,11.474938198927672,13.559191161338081,0,0.7758475302379979,2.5046943411765477,4.7436492350580135,11.703259577494865
qns31079_190,2.938195680230544,0,6.342805997360817,0,2.2748913734512177,7.503637659189303,3.646261620594555,0.7938487581938899,44.393373057497406,1.316301959864718,17.252437463785235,0,0.651846198508934,1.0323040679676232,3.8962789539633835,7.957817209392393
