Mixture	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs	P-value	Correlation	RMSE	Absolute score (sig.score)
qns31079_208	1.72453644806621	1.97928798113754	0.578803147149815	3.48877372947258	1.5043370568798	2.65894421386403	1.16512646672205	0	0.939233227838029	0.578620595861202	0	0.881045278236448	0.580503529890577	0.606588679572659	2.03624536358862	1.23853209238181	0.535457367097472	2.29588301551722	1.62455900747947	0.927349963607913	5.76134999703166	0.923224492222904	0.453629717336389	0	0.970522687512506	0.395614113267652	32.4820313709544
qns31079_209	2.42206282143382	2.17420527874151	0.599194265840849	0	2.04292808653554	5.83097757687325	1.10917630196158	5.19372834199016	1.03724078004369	0.725227364284667	0.0991215937168256	0.449516436349384	0	0.442490945975722	1.98150856117199	0	0.166406263025412	1.27924192956265	1.73760037725993	6.78546076950838	4.17858190677748	0	0.476966401743432	0	0.989638981811648	0.144333752408794	38.7316360027963
qns31079_211	1.30327357583189	1.15699669358728	1.71746727497861	1.27380866966219	0.245305507394773	5.27714025124105	1.79364092397747	4.09455487522201	0.97367248409316	0.771378735299308	2.34901462912037	0.626690712995776	0	2.41659045466811	2.1239091925735	1.48664602098181	1.20030424123648	2.80317315195777	2.83360624535581	0.203035211267754	3.84173394691188	0	0.565445114161359	0	0.981339637541155	0.2403658391953	39.0573879125183
qns31079_212	0.711272671079504	1.09858398369863	1.52617326713193	4.13476596441205	0.312420988185529	0.947052724170755	3.12369816302148	0	0.866161788496405	0.418411919640445	4.17203613477014	0.175198846682804	0.0737001365840255	0.485761510484859	2.07346197166759	0	0.979571860443419	2.325951009738	5.20743359402259	0.193004801013806	1.39351044167021	0.614805729994017	0.694272186046723	0	0.834944512081433	0.71585588974028	31.5272496929549
qns31079_213	1.67688872301396	1.48726483028717	0.512666761094939	5.25615292431557	1.33636325750873	0.515338125153444	0.841421726330978	0	0.822925318673724	0.905596159277797	0.21255725692758	0.74018650545493	0.260490242020997	0.321054034050038	0.499164345700142	8.38612347568013	0.962386838178188	1.76650990791893	0.824101309537531	0	6.04900932619066	0	0.298624640053084	0	0.983440837532812	0.26914916303824	33.6748257073685
qns31079_214	1.27794527622613	2.5250100122023	0	0	2.13949264507371	0	0.762568199096926	6.97223028264792	0	0.923233805036151	0	1.26622159828708	0	0	1.30579307312114	7.28837116953526	0	0.574620204397253	1.57606947382843	0.885866886722489	16.6969800933175	0	0.661514843800428	0	0.995691009136939	0.318708489167582	44.8559175632927
qns31079_215	0.55861796497625	1.92165906971649	0.415037652003796	0	2.07018400741328	2.46091559048225	0.0567618328694647	19.9063043203256	0.814325219199718	0.836077953292215	0.534849466461168	1.40169448170573	0	0.858421468993824	0.833086161142052	0	0.379738092835951	0	1.30170030676435	0.659235438335474	12.1439948752634	2.56009347900348	0.93935069981465	0	0.993483189181332	0.555855794646838	50.6520480805992
qns31079_217	0.149398938384415	3.57426120789116	0.654612624031942	0.28641080519439	1.53518468507649	6.91341844613475	0	10.4834837574434	0.157406474344789	1.18686440784499	0	1.42704078162106	0	0	0.793707007196957	0	0	2.91132228841528	3.13472688888261	2.11309750281099	6.68051034949048	0	0.862023189793276	0	0.995026301955342	0.33244003005351	42.863469354557
qns31079_218	0.0205721129981703	2.36892824168689	0	0	2.1979950263251	5.68367711939952	0	16.7340770355298	0	1.17298683885098	0	0.637039812308897	0	0	1.68316568050692	0	0	3.87558297115751	3.32502544056945	1.33589757690049	12.8323247368353	1.14293580351272	0.86447980691271	0	0.9854229857478	0.597051306225182	53.8746882034944
qns31079_220	0.420939733509997	2.79079109992839	0.2701983737736	0	0.0535010399169992	2.21086929678582	1.37740270983805	21.6285154271698	1.27849571524875	0.66612000919233	1.27129068811966	1.04804238392981	0	1.178675409031	0.851060375532277	0	0.227441566003347	4.72759911089557	2.73852961599501	0.965038043606753	10.6083065753874	0.386634909377758	1.14201059320671	0	0.982238700886636	0.695463846201733	55.841462676449
qns31079_221	0.362410169185832	2.85012421893952	0.476174260368867	0	0.449017665656634	1.8523719967249	1.28916475902916	9.4572190190214	1.08076254602856	0.707453273749469	0	2.50519172294261	0	2.04630554507748	0.382484513868496	3.05345777571484	0.21330992676208	0.888647658238761	2.16314591417388	0.0955079173557665	14.3301052100728	0.509749387659698	0.81657333563919	0	0.992843424798401	0.296065148848752	45.5291768162099
qns31079_226	0.296962635027318	1.76688917581185	1.44966102528807	3.75025324280871	0.775114686275834	3.95527355373807	1.19176992365755	1.15200004275811	0.3638312771234	1.14361130579139	3.79884159273855	0.712672838956195	0.336111608774786	1.25807333056498	2.35666008568495	0	0.89445418707266	2.05975258703692	2.08999946077623	1.63036014720128	2.01791868583425	0.464881745579855	0.308182517045517	0	0.975086945602381	0.45453911533947	33.7732756555465
qns31079_227	1.15270167205092	1.35133348585427	0.414485506238592	0.477007229745301	1.70122875637144	1.56698102830087	1.02596605794099	4.2509612058227	2.0610988591832	0.369546435812663	6.7367493987084	0.417894097381601	0.255233022836262	1.02424875137703	1.97181062611852	0	0	1.74146369909727	2.80805668156127	2.11466272169122	3.15768828256042	0.1457622153661	0.329597801888529	0	0.978499316762692	0.277977099323577	35.0744775359076
qns31079_228	0.587688028028503	1.70211800581025	0.48477831962298	3.19485299866103	1.85511019441633	7.1787233716396	0.678864941926907	1.41607572315077	0.57039065521836	0.635841023655664	1.75327994107579	0.695021999538446	0.820681885220614	0.382536830516415	0.778830628682286	0	0.599910286143016	3.1380372788684	1.68997694816835	1.25956887262242	2.57558742589839	0.528411335910641	0.269534171674419	0	0.983996145570922	0.267823145598547	32.7958208664496
qns31079_229	0.164526486622768	2.60795249430159	0.8744534556087	0	1.2592598910329	6.8192926872497	0	8.32319231178546	0.430271489259904	0.727278294236237	4.42770959088084	1.20916251792909	0	0	1.09298957555797	0.629142694774378	0.699436178596308	1.11566594721315	3.37955018320872	0.382600695581368	5.3295983829438	0	0.826396351746115	0	0.986185594479511	0.192197516738689	40.298479228529
qns31079_230	0.435289341901351	2.63688489797544	0.801194374353581	2.50233917579951	0.650490684421631	7.19901165494086	1.15049563991476	0	1.26896561992655	0.879512051698326	2.59242372770776	0.886285294922032	0.765658945402978	0	1.32094423162763	0	0.683680594778494	1.25390438319198	1.60952910849649	0.0712731479669143	2.89695171404	0.272478747552181	0.229155578159014	0	0.958346364079292	0.497081324312339	30.1064689147775
qns31079_231	1.47569979571277	0.626249119886416	0.997545501444703	1.64678852080432	0.694400326967533	4.26685675184478	1.24077249045554	0	0.386369054748221	1.01077778468233	4.36689220790085	0.903060531403398	0.191278691389656	0.85243684787725	1.48251856347013	0	0.847150161094421	3.15329544400778	1.45671290369253	0.51840118843938	3.69231493412689	0.569616138417517	0.36572510315457	0	0.981126946044895	0.359807211509233	30.744862061521
qns31079_232	0.180070170644121	1.71692098762275	0.286786677634924	0	0.634274527084633	4.23959700996843	1.06170241157731	19.1421944606823	0.325058234489132	0.667960076918236	0	1.24940534676925	0	0.313746685839371	0.264206962786925	0	0	0.0926687104595955	2.16461690686609	1.17754108310314	20.4198070904575	1.92574466556038	0.442484492591344	0	0.991835768384788	0.654546317160882	56.3047865010555
qns31079_233	0.325558976339095	1.60332124338804	2.42586409177127	0	0.332995874980627	1.45686863106477	0	5.61050533342352	0.451175139864112	0.701207017746939	0	1.5535933349343	0	1.15440945784286	4.58548485799058	0	0.236858206795682	0.0843637868957889	1.54530815390339	0.147648162147964	12.5791608868886	0	0.670884287389839	0	0.994592912809712	0.133570746669021	35.4652074433674
qns31079_234	1.90504699714247	3.31470768283556	0.583567331035371	0	2.42932178659345	5.3118062279594	1.00498141682477	4.12263864405667	0.621722520317861	0.844722277986797	0.836190737609273	0.969423306143355	2.29346611675018	0.13588776683958	1.20833053121282	0	0.125912222050941	4.77408514382844	3.4913297190302	2.38330685843324	4.50207491894527	1.52616776415455	0.43029155417994	0	0.984219889891391	0.189329191926666	42.8149815239301
qns31079_236	0.604965271471835	1.66153785051147	0.290043813954727	2.29817958683784	1.46356433419364	7.52592278185225	0.373155706935575	0.0325072788251506	0.355812324623728	0.826312964009883	2.63570337375423	0.851819720205135	0.505461201484816	0.503153694289238	0.922745098829868	0	0.813242454267782	2.76453166785185	1.787021950361	0.819452905308241	3.58517645483559	0.725592484073563	0.160160552788173	0	0.984544572381377	0.314734264026691	31.5060634712656
qns31079_237	5.23904322741492	1.70551799293529	0.598683467447248	0	0.658481352443846	8.93230952861304	0.47976089110751	3.22441600660016	0.532042610786802	1.09987544078315	1.64486769438547	1.12255719601176	0	0	1.53602547969467	0	0.55534235558718	2.37457858562823	1.82160142428709	0.243996293094793	4.63038329377456	0.351545191630508	0.428165413270148	0	0.986992733021857	0.200284700030008	37.1791934454964
qns31079_239	1.5905308987314	1.76484697834345	0.234027609869078	0	0.940042734109231	8.33294878988863	0.967161717191552	5.36410632156619	0.142521818344581	0.855404742868396	2.22443705020328	0.584377591900039	0	0	1.0784537983704	0.607044200971716	1.33044800430882	1.06341276964131	1.95439114999054	1.78840787285001	5.87557699572048	0.393869619440118	0.598975154525374	0	0.988654458815896	0.156431962242738	37.6909858188346
qns31079_240	6.39004725917719	1.97743976516787	1.97015398631866	2.08013915990785	0.281645912113633	2.54205471609803	2.38877374257738	0	1.34874997168621	0.794545234512884	2.61758887307303	0	0	1.29248393921456	1.40781236938981	0.69907544190072	0.554995115067992	2.88160004048402	0.72459950523748	0.301642698050055	4.23589115805222	0	0.483617672714887	0	0.951930383767207	0.484139474948269	34.9728565607445
qns31079_241	1.24149668074122	1.95950225187217	0.904924672576226	0	0.685038804291767	9.28407736648693	1.48857519205407	5.5791626213051	1.09380301607091	0.823043935723275	3.11452765799715	0.708780740210061	0.7271701516291	0.964837997485404	1.36635441497494	0	0.405018007403267	0.451976542171913	0.905777246065272	0.0611195275475237	6.11344347423343	1.5537216147457	0.358979844198421	0	0.978979246226409	0.213408189321881	39.7913317597838
qns31079_242	1.69114893259642	2.0143690988583	0	0	1.07949767871731	9.77217847783194	0.396467687201498	1.37849461383899	0.345587132546449	1.01087447657142	0.86820915742716	0.617781288687943	0.14899423560318	0.607918585387825	1.80677078880813	0	0.872010246254664	3.85400168574287	1.5957921122183	3.77790662167911	2.34813301657489	0.519118309820339	0.311556519469847	0	0.974040473420634	0.2361160376162	35.0168106658366
qns31079_243	2.91357966959873	2.42468287275463	0.899613094960022	1.8160311858969	1.29745725929409	3.9019863364726	1.43111311149422	0	1.47581251057586	0.81439900027765	1.22977277379969	0.0707959251824929	0.101636030139553	1.18676132631096	2.42828771268627	0.39762111243456	0.663048751620888	1.79020118934917	2.31073184361734	0.988462946877531	2.3105765784413	0	0.583993224185788	0	0.945320743939443	0.56596339819569	31.0365644559702
qns31079_244	0.516039830715275	2.13953620170974	0.961061220707293	5.18075272114885	1.0864601286056	2.19675861025421	0.011253589413422	0	2.17895717129571	0.43227881373343	1.4420831667152	0.100773408871594	0	0.511817391942715	2.95214684477355	0.173285590747538	0.866650366710732	1.41510566447071	2.05205226798249	0.237794695039614	8.44963369707436	0	0.376176169506362	0	0.98423562857841	0.37701822627467	33.2806175514184
